USER_ID,CREATED_AT,COUNTRY,DEVICE_TYPE,SOURCE,BRANCH,AGE,GENDER
01KEKRS07XQVH84AGJ6VX89FJY,2026-01-10 10:59:08.946 Z,MN,ios,meta,abraham,35-44,male
01KEKQYXA2EYRKCR9C9CATTKKF,2026-01-10 10:47:59.539 Z,UY,android,google_demgen,abraham,18-34,male
01KEKS1DZNQY348Y7J8DG4J2N9,2026-01-10 11:06:06.106 Z,DE,ios,meta,ruth,35-44,male
01KEKS1SDNB6CG37QQ4JAE779V,2026-01-10 11:04:06.175 Z,LT,ios,meta,deborah,35-44,female
01KEKSE0W505P87TP89VPGHA3H,2026-01-10 11:12:09.165 Z,MZ,android,meta,ruth,55+,female
01KEKSA8AZHEZY1SDZNKZ7RS1B,2026-01-10 11:12:15.631 Z,PF,ios,meta,esther,18-34,female
01KEKSGF3DTX9W2P3BVFA5MF09,2026-01-10 11:16:20.045 Z,MM,android,instagram_profile,abraham,18-34,male
01KEKREYMG0GSRWCMSJJ455VVM,2026-01-10 11:01:35.893 Z,FI,ios,meta,esther,55+,female
01KEKS7GPDRV4C9A8W92M35NVY,2026-01-10 11:07:54.281 Z,LU,ios,google,moses,35-44,male
01KEKRPZA7RFP2NXQ11QEQ3ZNS,2026-01-10 11:15:11.453 Z,IN,tablet,organic,moses,35-44,female
01KEKS9YSJ57X1MEVDSPZXN1DY,2026-01-10 11:12:20.804 Z,ZA,desktop,instagram_profile,esther,35-44,male
01KEK85K0W02X7P8PBB6KXAGHD,2026-01-10 11:10:59.560 Z,BG,ios,email,ruth,35-44,female
01KEKRS6G6MGB7D5NVR07E27RQ,2026-01-10 11:03:11.470 Z,NO,ios,meta,david,45-54,female
01KEKSPJW0H7H6B0MT8VHCVXSY,2026-01-10 11:12:11.269 Z,FI,android,organic,moses,55+,female
01KEKGBY9Z3THPQMF3YA83DZGF,2026-01-10 11:22:50.601 Z,GB,ios,meta,esther,45-54,male
01KEKSD511AD58QVXBFN9TE9YP,2026-01-10 11:17:00.955 Z,MG,ios,meta,moses,35-44,female
01KEKT0AXNMM6YTJ354QYKMJHS,2026-01-10 11:17:30.798 Z,SC,tablet,meta,paul,45-54,female
01KEKT1KN6349GZ6SGZP9ZE3XN,2026-01-10 11:24:42.122 Z,LB,ios,meta,esther,35-44,female
01KEKT79CKZKD01DK3F424DVP4,2026-01-10 11:26:20.692 Z,GF,tablet,meta,ruth,35-44,male
01KEKSQZ8PN1Z68BX2WC23CWBR,2026-01-10 11:20:40.238 Z,TK,ios,meta,david,35-44,female
01KEKSHD9AHFZ3H44M2AYJ8DGH,2026-01-10 11:17:18.212 Z,TV,desktop,email,abraham,18-34,female
01KEKSS33EKY6RR1D9XE2FPH7A,2026-01-10 11:25:22.276 Z,SE,desktop,meta,abraham,18-34,female
01KEHCW88CHCRJP0Q87SRV2SC2,2026-01-10 11:19:25.358 Z,LA,ios,axon,david,55+,male
01KEKSNPRHKD3DP9A33FGDQQ3W,2026-01-10 11:17:11.759 Z,SZ,desktop,meta,paul,45-54,female
01KEKTAZBM43Q36NABY3AWNE2Q,2026-01-10 11:34:58.018 Z,NR,android,google,abraham,18-34,male
01KEKTWYD4JJM5BW6E299YBD3R,2026-01-10 11:42:09.120 Z,T1,ios,ActiveCampaign,mary,45-54,female
01KEKTHZSRVE437FQY7E3T9N0Z,2026-01-10 11:32:27.193 Z,NG,ios,google_display,paul,45-54,female
01KEKTM3GSX7BWY0KFB1MBW6MS,2026-01-10 11:32:45.676 Z,MQ,android,meta,deborah,55+,female
01KEKTVCD176KR4YXB2V4GASFN,2026-01-10 11:37:57.811 Z,KG,android,tiktok,mary,18-34,female
01KE9KHXCYQ890RWE63D5SAEKJ,2026-01-10 11:38:06.865 Z,ER,desktop,google,paul,18-34,female
01KEKV0J1J6G3FP70A3BF0ZC5P,2026-01-10 11:43:27.180 Z,ER,ios,google,david,45-54,female
01KEKTZZTK2BF458YMV007XQBW,2026-01-10 11:43:13.219 Z,MQ,android,meta,david,18-34,female
01KEKTGQBFYVCV8529NVF9KD4D,2026-01-10 11:33:48.125 Z,CA,android,meta,paul,45-54,female
01KEKTYPPKM0QDD1V7KDJ9VMRA,2026-01-10 11:38:50.092 Z,AE,ios,email,abraham,45-54,female
01KEKVQA6EWNWJ3Y98RZ7R96MB,2026-01-10 11:57:49.202 Z,GF,android,organic,david,35-44,female
01KEKVFM5KTABPCW4705YG9EZK,2026-01-10 11:52:32.693 Z,LY,ios,meta,moses,35-44,female
01KEKWBVZ910XGYWE8B27AJE9P,2026-01-10 11:58:45.846 Z,LY,ios,axon,paul,45-54,female
01KEKVWME8RWQGK61V9E0HSAA3,2026-01-10 11:57:05.024 Z,JP,ios,meta,esther,18-34,female
01KEKVM0PJFN4SNJC20A4K4YDE,2026-01-10 11:49:46.785 Z,LT,ios,meta,paul,55+,female
01KEKW22JJ7C8QYDHWERP400E6,2026-01-10 11:58:57.175 Z,PN,ios,facebook,deborah,45-54,female
01KEKV6M6RJEHJ682MBQK5ZPTV,2026-01-10 11:56:20.965 Z,DM,desktop,google_display,mary,18-34,female
01KEKT208Q5BRY4ESKQCZB20GZ,2026-01-10 11:50:00.484 Z,WF,ios,meta,ruth,35-44,female
01KEKVFTQ3Z2PJA0EE1X5WNZVQ,2026-01-10 11:48:15.438 Z,MC,desktop,google,paul,35-44,male
01KEKW62XTFZS6T7R3FPDJ9JN6,2026-01-10 12:02:01.515 Z,HT,ios,meta,abraham,35-44,female
01KEKWAW48HTB8PBD7D7QZSE1C,2026-01-10 12:03:04.813 Z,NL,ios,meta,paul,18-34,female
01KEKW2D1JQ32JGS479V2EJ80V,2026-01-10 12:01:03.185 Z,GN,android,meta,ruth,35-44,female
01KEK1F9V7BVA10XJMQZ3FW8N6,2026-01-10 12:14:31.631 Z,NR,desktop,axon,abraham,45-54,female
01KEKWGNA8RCH6WAYTA6RH1HV8,2026-01-10 12:08:17.897 Z,NC,desktop,meta,david,45-54,female
01KEKWFAA65EBSM3HRT2E412JT,2026-01-10 12:07:22.452 Z,BH,ios,google_search,moses,45-54,female
01KEKWV5G4QJF1S68FD3FDVSHG,2026-01-10 12:12:45.567 Z,DK,desktop,google_demgen,paul,45-54,female
01KEJBKVEBAWG8KV0SMBY6CZ59,2026-01-10 12:09:25.660 Z,EG,android,google_display,moses,45-54,female
01KEE41Z24DNZ0Q3EM182RXRC0,2026-01-10 12:07:05.121 Z,VA,ios,meta,ruth,35-44,female
01KEKWKDNVQAV0KKVZ1MRNPP88,2026-01-10 12:06:52.500 Z,RS,ios,meta,esther,35-44,female
01KEKWNEH6AF81FMCM1XNDQ1VW,2026-01-10 12:12:18.266 Z,OM,ios,google_search,paul,55+,female
01KEKWHCD13AD3PSGT4TJ6HX4D,2026-01-10 12:08:49.828 Z,RO,android,meta,paul,35-44,male
01KEKX0XN8T44QDF837R6CCD8C,2026-01-10 12:15:40.560 Z,TV,desktop,meta,paul,55+,female
01KEKXN2HSVGB22M0W8MMM3B22,2026-01-10 12:21:16.088 Z,TK,tablet,google_display,esther,45-54,female
01KEKXDRS3WQ79SW6R3AF4B540,2026-01-10 12:23:35.086 Z,VI,ios,ActiveCampaign,esther,18-34,female
01KEKXQMNKTE0QCFHBRQBC7BDY,2026-01-10 12:29:17.864 Z,IQ,android,organic,mary,55+,female
01KEKXJA9GFJEJ1V1S8YJJXCZX,2026-01-10 12:26:34.518 Z,SS,android,google_search,abraham,55+,female
01KEKX254DK7NWTX72HY55ECP4,2026-01-10 12:17:45.735 Z,BW,smart tv,facebook,esther,45-54,male
01KEKX23JXZE5T4BYEMG3VS89J,2026-01-10 12:25:15.566 Z,NZ,ios,email,moses,45-54,male
01KEKX8001XYFSR64HXKPNSGH9,2026-01-10 12:18:27.574 Z,IL,android,meta,deborah,45-54,female
01KEKXE8E8RH9EVB6YJC4X8X30,2026-01-10 12:20:54.901 Z,GY,desktop,axon,mary,18-34,male
01KEKY5886C6G6HYPNFKG0F6MX,2026-01-10 12:37:42.848 Z,HK,ios,instagram_profile,paul,18-34,female
01KEKWS6ZPKVZ83K2H2PV695Y8,2026-01-10 12:36:24.308 Z,SM,ios,organic,david,45-54,female
01KEKYBV0BNC1BC051HGZHG34B,2026-01-10 12:38:53.891 Z,AM,mobile,meta,deborah,35-44,male
01KEKYJ6368BMKA4FS3C442HRQ,2026-01-10 12:45:05.894 Z,JO,android,axon,esther,45-54,female
01KEKXQHVK4X76YSKB1PGGKCSX,2026-01-10 12:39:12.874 Z,IQ,android,email,mary,35-44,male
01KEKTJJ7RQMAJFVFST2TT31PX,2026-01-10 12:35:17.636 Z,JM,ios,instagram_profile,paul,18-34,male
01KEKTJ1GJT05F7QFMTMPXZG9S,2026-01-10 12:36:23.733 Z,RS,android,axon,paul,45-54,female
01KEKYMW35JGM6Q7PWEARNH56E,2026-01-10 12:43:53.995 Z,AS,mobile,meta,paul,18-34,female
01KEKY9GQGPNT7N590M1PQZDF6,2026-01-10 12:36:49.171 Z,PT,mobile,meta,esther,35-44,female
01KEKYF014P62BCSP3292Q42D6,2026-01-10 12:41:07.778 Z,MQ,tablet,google,paul,18-34,female
01KEKYR8NSTFMDHHTR0MR02JJV,2026-01-10 12:44:42.765 Z,GI,ios,meta,david,55+,male
01KEKYPRJR9MTS06NSY2DK739W,2026-01-10 12:43:35.293 Z,BW,ios,instagram_profile,moses,45-54,male
01KEKXZ6CWJ9DJ453PQWTG8KJ6,2026-01-10 12:38:03.668 Z,MT,ios,meta,david,45-54,female
01KEKWCAYM81S14Q6PN43Y3ZQJ,2026-01-10 12:50:12.468 Z,PN,android,organic,esther,35-44,female
01KEKXQ886ZX93RE483QG3W2X4,2026-01-10 12:49:40.471 Z,SC,desktop,meta,esther,55+,female
01KEKYWRAZMPKM5CK1JST0PTHR,2026-01-10 12:51:58.849 Z,AO,desktop,meta,moses,18-34,female
01KEKZFNNABZR2CV1J7EN9NS6R,2026-01-10 12:56:51.417 Z,TH,desktop,meta,esther,45-54,female
01KEHWV5HCD6JH3KQ8D91FH923,2026-01-10 12:51:04.620 Z,KI,desktop,organic,paul,35-44,female
01KEKYKSB9FJ7MQECCQ73JFR90,2026-01-10 12:45:59.010 Z,KR,desktop,meta,mary,35-44,female
01KEKZ312AHZF8WTPQKEKVT35G,2026-01-10 12:51:22.569 Z,DJ,ios,meta,mary,18-34,male
01KEKZ6TKTVVBQE1YTTS12ERSJ,2026-01-10 12:54:06.956 Z,KE,ios,email,deborah,35-44,male
01KEKZ6RDKRC67E22F9D7F4W68,2026-01-10 12:52:26.245 Z,KR,ios,meta,moses,45-54,female
01KEKYR7R4ZECYXW8AGP4DNGP1,2026-01-10 12:46:15.175 Z,GQ,ios,organic,esther,45-54,female
01KEKZ2DW7V60HK8TPY4TXWVQK,2026-01-10 12:49:36.890 Z,LK,smart tv,email,david,45-54,female
01KEM0BZ0B6C9X0CJ6KNJEDAR5,2026-01-10 13:13:52.604 Z,VU,ios,customer.io,david,18-34,male
01KEM0C98K3QPWAMP0KWN4JVNX,2026-01-10 13:14:43.141 Z,SA,android,meta,ruth,35-44,female
01KEKZZAKFGKZZD121BW9W4PWF,2026-01-10 13:07:18.377 Z,GI,desktop,meta,esther,35-44,female
01KEKZSBNKK5J90NNTD9CW8WPS,2026-01-10 13:08:33.593 Z,RE,desktop,google_display,paul,35-44,male
01KEKZWJ8Q8BP0T1K9PX1TGRF5,2026-01-10 13:14:47.154 Z,GB,ios,email,mary,18-34,female
01KEM0P47275KGG2J5QHGP74M1,2026-01-10 13:14:16.309 Z,LC,android,meta,abraham,55+,female
01KEKZXSPWZFVD0R0KE1456AQX,2026-01-10 13:04:43.013 Z,PW,ios,meta,ruth,18-34,male
01KEKZ6YBW7HQX0NZF5G6AT8GR,2026-01-10 13:03:12.927 Z,NI,ios,facebook,deborah,18-34,male
01KEKZWCEKPA3BY2D3BZY12N5C,2026-01-10 13:14:37.438 Z,JE,ios,google,ruth,45-54,male
01KEM181QZD9HJ7RDS59H2NFM3,2026-01-10 13:29:53.494 Z,TG,android,facebook,david,35-44,male
01KEM0R8BPDTPJNCADYXQHVT1Q,2026-01-10 13:22:07.472 Z,LY,android,meta,david,55+,male
01KEM0ZK5T5D6ZMTH971DX2KH7,2026-01-10 13:27:06.001 Z,VG,ios,axon,esther,55+,male
01KEM10EMBWDG1KQDBG0503DB8,2026-01-10 13:27:10.005 Z,GT,desktop,google_search,abraham,18-34,female
01KEM04SQDAJQESSEG0AQF078S,2026-01-10 13:16:52.264 Z,AF,desktop,axon,deborah,18-34,male
01KEKZXWYH5KW98VAV1SG41C35,2026-01-10 13:16:02.067 Z,PW,ios,facebook,david,45-54,female
01KEM107NPE8Z4QJJKT9VJJP19,2026-01-10 13:25:54.161 Z,SB,android,email,paul,18-34,female
01KEM1WR9T4W486BGR70BG97Q2,2026-01-10 13:42:29.711 Z,NI,ios,axon,mary,35-44,male
01KEM0W0S2M4PXPEGKC7C5YNXE,2026-01-10 13:33:31.131 Z,TG,android,google_display,moses,18-34,female
01KEM1YNNYM5QNPETVDNKF0RBN,2026-01-10 13:42:39.518 Z,AE,ios,ActiveCampaign,david,35-44,female
01KEM1HMHJWV26H1A4B95Y357V,2026-01-10 13:34:56.066 Z,CV,ios,meta,abraham,45-54,female
01KEM2EQDX9YSE9V650705C8RM,2026-01-10 13:45:10.990 Z,VA,desktop,meta,moses,45-54,male
01KEM15JQC51JHC17G5DPS3ND9,2026-01-10 13:39:04.511 Z,SV,android,meta,abraham,45-54,male
01KEM1HA65ABA71PD3K70CRYC8,2026-01-10 13:38:58.576 Z,KE,android,organic,abraham,55+,male
01KEM2264YGE7JR0CXPTN2ZSZY,2026-01-10 13:41:50.044 Z,VE,desktop,meta,esther,35-44,male
01KEM264FXBA5WV5AKRS3AZ1M8,2026-01-10 13:44:51.504 Z,GN,mobile,meta,moses,18-34,male
01KEM1QZ0WA6GATAQJP3JD782P,2026-01-10 13:32:46.475 Z,KG,ios,ActiveCampaign,ruth,45-54,male
01KEM1P4FEQCVFF3JA8FMDBNQS,2026-01-10 13:43:36.116 Z,GW,ios,meta,esther,35-44,male
01KEM2HQH16DCNESXZ8B7G7S8H,2026-01-10 13:55:30.012 Z,DJ,ios,google_search,david,45-54,male
01KEM29KJ6ARJ378NY6TN2RXVM,2026-01-10 13:48:26.243 Z,CH,ios,google,paul,35-44,female
01KEM20DJP6ZNTM8ZMTA52SE91,2026-01-10 13:54:44.896 Z,VG,ios,meta,esther,55+,female
01KEM34D2ZT59M4HA1ZB910S5G,2026-01-10 14:01:14.730 Z,SK,desktop,facebook,david,35-44,male
01KEM213BQTDFTN8Z6KCMVW37B,2026-01-10 13:48:43.715 Z,YT,ios,meta,abraham,45-54,female
01KEM2NVM9BS8SHF1XVQ9RF90S,2026-01-10 13:52:44.577 Z,NI,ios,organic,moses,35-44,male
01KEM2W5SGNW77F4T7HFP82V66,2026-01-10 13:59:22.805 Z,AL,mobile,meta,ruth,18-34,female
01KDMYZK50HAFFYCKMP8YQPGMK,2026-01-10 13:58:49.173 Z,ET,android,facebook,esther,18-34,female
01KEM21T1M1FJWG71BHMSMGF13,2026-01-10 13:50:13.333 Z,MK,desktop,meta,moses,18-34,female
01KEM2V1Q485CWPXRME2WPHFJ0,2026-01-10 13:57:30.795 Z,TW,ios,meta,esther,35-44,male
01KEM2GDEGHAH8NA0CTW4JDJK5,2026-01-10 13:53:49.071 Z,MH,android,customer.io,ruth,35-44,female
01KEM2Y4SA03156X765KENTKWV,2026-01-10 14:02:06.064 Z,CZ,android,meta,abraham,45-54,female
01KEM3W4B91FQK71VNGGGS8ZGR,2026-01-10 14:14:52.933 Z,BH,android,meta,moses,35-44,male
01KEM3GV9ZP8T662RJ7KJ51R3V,2026-01-10 14:08:52.107 Z,EG,ios,meta,esther,35-44,female
01KEM3ZSHDEPGPAF8S3X80M3JQ,2026-01-10 14:11:58.752 Z,AL,android,meta,deborah,35-44,female
01KEM3BNYSWY0THJ7R1PWHG9DW,2026-01-10 14:08:54.548 Z,AX,mobile,meta,paul,55+,male
01KEM3B7N4JY03PKVT1B893DY5,2026-01-10 14:09:28.055 Z,MD,ios,google,ruth,35-44,female
01KEM3G2YG7VCJ1E4A5KGW5SBH,2026-01-10 14:09:44.347 Z,AE,desktop,organic,ruth,55+,male
01KEM3HF84CN54AHSN3TPJE6VE,2026-01-10 14:07:59.801 Z,VA,mobile,meta,ruth,18-34,male
01KEM456E11FYK9VBNKARH5YNW,2026-01-10 14:20:27.914 Z,CK,mobile,meta,esther,35-44,female
01KEM49KX8BF2E1KC53TS84M7D,2026-01-10 14:25:25.686 Z,PM,mobile,facebook,abraham,55+,male
01KEM46P6J7B8TDJ9ANKD30WW1,2026-01-10 14:20:19.353 Z,CF,ios,organic,david,35-44,male
01KEM3TPP6X8TJK7YZ51E4BDJR,2026-01-10 14:17:43.467 Z,KZ,ios,meta,deborah,18-34,female
01KEM41FWZF0WA73JXFT86J86T,2026-01-10 14:19:47.363 Z,CO,desktop,meta,mary,35-44,female
01KEM4R53M074K8ACGKP5BNDPT,2026-01-10 14:30:24.320 Z,AI,ios,meta,abraham,35-44,female
01KEM09120TJ751WDZSWD90C4Z,2026-01-10 14:15:32.743 Z,AD,desktop,organic,mary,45-54,female
01KEM41Z6FM61SJC1BMWFKQ3D5,2026-01-10 14:26:09.208 Z,QA,android,meta,deborah,55+,female
01KEM489QPGYGGBKQNC6YA5HAF,2026-01-10 14:25:34.387 Z,FK,android,organic,moses,45-54,male
01KEM44KHCMY7CSM3DJ35M4SHS,2026-01-10 14:19:23.860 Z,SM,android,axon,paul,45-54,female
01KEM4HWW5VNB15S71A6N7GV2Y,2026-01-10 14:32:31.394 Z,BA,ios,meta,david,35-44,female
01KEM52NRETYXC00CGFSREA8CR,2026-01-10 14:41:00.083 Z,RU,desktop,google_search,esther,18-34,female
01KEM41NP5TZ9WNHSJFXDB68WJ,2026-01-10 14:36:42.047 Z,ML,ios,google,paul,35-44,female
01KEM4X3J5BMY8YZQAZKNV9FBS,2026-01-10 14:35:20.091 Z,JM,android,google_search,ruth,55+,male
01KEM2SXN0WNVE6EC35P8B12TS,2026-01-10 14:31:54.794 Z,SZ,desktop,organic,mary,35-44,female
01KEM5NRDD2MFA4DFKRGHGR6RR,2026-01-10 14:45:00.775 Z,BQ,ios,facebook,deborah,18-34,female
01KEM50126W9W8AQBDTHF591BM,2026-01-10 14:43:41.659 Z,RW,ios,google,abraham,35-44,male
01KEM5FGE0XEEZGJGNER0JMW02,2026-01-10 14:42:32.662 Z,GM,ios,meta,esther,55+,female
01KEKMZCDKC0G1GEZHC5XSN1KH,2026-01-10 14:43:03.929 Z,YT,desktop,organic,abraham,55+,male
01KEJQGNCB28HA3ZB5MFSZFFJE,2026-01-10 14:32:58.661 Z,CF,android,google_demgen,mary,35-44,male
01KEM400QEWDX9RW2CND0YGK7A,2026-01-10 14:43:20.665 Z,NZ,ios,organic,moses,45-54,female
01KEM4KQNDYC67PPR8F5204ZF2,2026-01-10 14:34:57.224 Z,ML,desktop,organic,david,45-54,female
01KEM5CQ79ETDSFSCY730WMP2P,2026-01-10 14:40:19.908 Z,NR,android,google_search,paul,35-44,female
01KEM4YZFZ7XVS9HQ8GQ2NTDEV,2026-01-10 14:38:32.505 Z,KI,ios,meta,ruth,18-34,female
01KEM5FQEBDWPFK2V8ZPFE8VDR,2026-01-10 14:41:22.525 Z,TD,ios,meta,abraham,45-54,male
01KEM56QVDXD8JE447QTVSF5F8,2026-01-10 14:37:37.671 Z,TW,mobile,meta,david,35-44,male
01KEM68FKB00JTCAPZK1Q3SWHC,2026-01-10 14:57:00.241 Z,SL,ios,google_display,paul,45-54,male
01KEM5SEN39E5DSN2RS9ZEXNVB,2026-01-10 14:49:38.118 Z,TH,android,meta,paul,45-54,female
01KEM5SQ1YEKRAX5GTAPC1RDK6,2026-01-10 14:47:45.549 Z,GY,android,google_search,paul,35-44,female
01KEM5KD2QEDTBDX8R8F7T78MY,2026-01-10 14:45:32.686 Z,BH,mobile,facebook,ruth,45-54,male
01KEM6461YCPR8D3DP5CSJG9QP,2026-01-10 14:58:46.039 Z,SR,android,google_search,abraham,18-34,male
01KEJZ620Q42Y8NMGRQCDWCK10,2026-01-10 14:46:42.555 Z,DZ,android,google,mary,18-34,female
01KEM66AKC0FEJZFC0D4P49Y26,2026-01-10 14:55:45.975 Z,NU,tablet,meta,mary,55+,female
01KEM5BZNJ81S339GVA8RWMC28,2026-01-10 14:45:55.296 Z,NR,android,meta,david,18-34,male
01KEM6F3NMVZTAJ3PK6GHQCDNF,2026-01-10 14:59:35.942 Z,SX,mobile,meta,abraham,55+,female
01KEM6BQMBRVQEZPS9FQE13R2D,2026-01-10 14:58:19.269 Z,SM,ios,meta,deborah,45-54,female
01KEM5PS7NJKAHZZMS1R8EEC9M,2026-01-10 14:47:58.581 Z,MW,mobile,meta,moses,45-54,male
01KEM5F8M29DVJQW6SX72M05V2,2026-01-10 14:51:18.615 Z,BI,ios,meta,paul,45-54,male
01KEM5SWNVCD2491F4DA4H9WTF,2026-01-10 14:54:01.489 Z,SC,android,meta,esther,45-54,female
01KEKYN65MYG0CNTXASKSWXBVX,2026-01-10 14:51:24.034 Z,HT,desktop,google,abraham,35-44,male
01KEM66095RQVXA1F8BY4G3XRD,2026-01-10 14:55:31.288 Z,GH,desktop,meta,david,55+,female
01KEM3KXR0W63GTHRGY0J82KCH,2026-01-10 14:49:14.950 Z,LS,desktop,organic,esther,35-44,female
01KEM76AD0YJZ6AWTKYT79KH3J,2026-01-10 15:16:25.828 Z,CA,ios,facebook,abraham,18-34,male
01KEM6ZT28BFH2FXM9PZ2P115A,2026-01-10 15:08:59.553 Z,ST,tablet,google_search,deborah,45-54,female
01KEM6YE6YGCRX3Y80C7WTB2FD,2026-01-10 15:15:24.501 Z,DZ,android,meta,deborah,45-54,female
01KEM7895E94WP0J5HPNDEVNSJ,2026-01-10 15:15:23.632 Z,DJ,desktop,meta,mary,45-54,female
01KEM66YYQAFVJ9GBH495GBMTR,2026-01-10 15:00:28.606 Z,TO,ios,axon,david,18-34,male
01KEM6TTY6DT9BWY40GP3E2V7Y,2026-01-10 15:09:06.738 Z,BF,android,google_search,abraham,18-34,male
01KEM58MBJ0Y7CDYGN6RAW8MC2,2026-01-10 15:10:38.906 Z,BO,android,organic,mary,45-54,male
01K69HX37ADYEM6HA3E1WRBGTW,2026-01-10 15:13:45.894 Z,VI,android,instagram_profile,paul,35-44,female
01KEM7TB76X5Q7VWBJNKS3KGKY,2026-01-10 15:26:04.717 Z,AF,mobile,meta,moses,45-54,female
01KEM7GWV9387HTZCNXREVD3HX,2026-01-10 15:23:29.903 Z,GN,ios,organic,david,18-34,female
01KEM7CQG4ZZBMGP3V30V005E0,2026-01-10 15:22:06.722 Z,NG,ios,meta,abraham,18-34,female
01KEM7HMEE8443XTQKC08Z5T0Y,2026-01-10 15:24:47.740 Z,LU,ios,meta,deborah,45-54,female
01KEM8WES08JA3V9WKYJAZFGJA,2026-01-10 15:41:38.526 Z,EC,mobile,meta,deborah,35-44,female
01KEM80CRNPYARQ0AN623FT802,2026-01-10 15:32:49.121 Z,FM,desktop,meta,ruth,35-44,male
01KEM8B89ZHDE6KJ7V64NNBGKD,2026-01-10 15:33:21.184 Z,VG,desktop,email,abraham,45-54,female
01KEM90VKE4MGMX9W16YS2865E,2026-01-10 15:44:04.759 Z,NO,desktop,meta,david,55+,female
01KBFBF7TY49FRX5EXR9EK86G8,2026-01-10 15:37:55.885 Z,MO,tablet,meta,esther,35-44,female
01KEM8P767Z7VVPQW1RQD28ZMM,2026-01-10 15:39:23.240 Z,DE,android,axon,esther,35-44,female
01KEM8NDN08AC55R3H4T05JTA2,2026-01-10 15:39:24.879 Z,MQ,tablet,google_search,paul,55+,female
01KDFBJJ4PDCFWXC844DK714F7,2026-01-10 15:43:28.593 Z,LV,ios,google,paul,35-44,female
01KEM8GS0ZJ3KXKY2ZCX5MS9R3,2026-01-10 15:38:08.366 Z,FO,tablet,meta,moses,35-44,female
01KEM9S4SPX1170QRSH443J78H,2026-01-10 15:59:02.624 Z,LR,smart tv,google_search,abraham,18-34,female
01KEM95CKPQWE1RWN2DM28JK2B,2026-01-10 15:47:46.967 Z,GD,ios,google,deborah,45-54,male
01KEMA1MPDDME29ZN61XMNZWQY,2026-01-10 15:57:50.777 Z,SO,ios,meta,esther,18-34,female
01KEM9RF0Y14DWS5KQEA4YYJBJ,2026-01-10 15:56:23.298 Z,NO,desktop,meta,mary,18-34,male
01KEM9MV35FP3CRKS3XC17CEBD,2026-01-10 15:57:44.710 Z,SN,ios,tiktok,moses,35-44,male
01KEM9R5ZK6KN8EB4DNHMM7765,2026-01-10 15:55:56.536 Z,NL,ios,meta,moses,35-44,female
01KEM9VAEWXH932V0CC2QF76DM,2026-01-10 15:59:27.924 Z,NG,android,meta,mary,55+,female
01KEM9Q4SE1V6HH8PEJ7VD04PT,2026-01-10 15:52:07.649 Z,AM,ios,organic,moses,45-54,female
01KEM9CRRD8VNREYVY1WD3P3TS,2026-01-10 15:58:53.374 Z,VA,tablet,meta,ruth,45-54,male
01KEM9K0G7HMMC8KDZEAM0KSKV,2026-01-10 15:58:22.945 Z,AS,android,meta,abraham,45-54,female
01KEK7RMAS7CH5W55NNJAFB3H2,2026-01-10 15:54:32.835 Z,GG,ios,meta,paul,45-54,male
01KEH8V9SSMJDNHNJ1006NWJGZ,2026-01-10 15:47:08.170 Z,KH,mobile,meta,mary,55+,female
01KEM8SF0A0FVGZVJ102W1XWBF,2026-01-10 15:46:46.766 Z,PA,ios,google_display,paul,18-34,male
01KDQY34J9VEPQPM9FWPKV0W5X,2026-01-10 16:03:44.161 Z,FJ,desktop,meta,esther,18-34,female
01KEMA5S7XHWATN5YKBEA9V7W3,2026-01-10 16:03:51.139 Z,LK,android,meta,david,18-34,female
01KEM9F4B5Z4AK47GEC6D3FPTR,2026-01-10 16:03:31.761 Z,NZ,desktop,meta,moses,55+,female
01KEM9X2R1HWXQMRWW4G8MF36F,2026-01-10 16:03:58.291 Z,BL,ios,google,ruth,55+,male
01KEMA9K0HN6TVXFD705ANZBQ1,2026-01-10 16:05:54.602 Z,SB,ios,meta,paul,45-54,female
01KEM9GD8D8JEK9ZX7B1XDW5AK,2026-01-10 16:14:41.950 Z,GM,android,google,paul,55+,female
01KEM9R9NEE65DT8QC0NZN2FC8,2026-01-10 16:04:48.291 Z,BN,ios,google,abraham,45-54,female
01KEM9JCH7V2K0BCH79FSQAPAJ,2026-01-10 16:00:38.880 Z,FI,tablet,meta,abraham,55+,female
01KEMAAYJ13185TY5XB4CBPC83,2026-01-10 16:07:57.357 Z,IR,android,google_display,deborah,55+,female
01KDVKNW9HG3NX2HK04EWWC78S,2026-01-10 16:03:05.123 Z,IM,android,organic,moses,45-54,female
01KEM93XEME2KC8F4MQCGDE3KS,2026-01-10 16:07:53.385 Z,WF,ios,meta,moses,55+,male
01KEK36K7EEFFM928ECXQQNSWV,2026-01-10 16:14:11.206 Z,ML,ios,facebook,david,55+,male
01KEMB5AJ0WBH78YWHBH8Z4K9A,2026-01-10 16:21:39.704 Z,PY,desktop,google,deborah,45-54,female
01KEMB2ZWF16A560R8647603Z1,2026-01-10 16:24:58.781 Z,NF,android,facebook,deborah,45-54,female
01KEM9JPRZJ1J556ZYBQF4EX6P,2026-01-10 16:15:30.727 Z,SX,tablet,tiktok,mary,45-54,male
01KECVP6HY8XKXCJ0P8KY4FP7N,2026-01-10 16:16:38.836 Z,KR,desktop,meta,ruth,35-44,male
01KEMACMCSE8163HEB4EHBTRAZ,2026-01-10 16:16:17.617 Z,JM,desktop,meta,esther,18-34,female
